Portfolio_ID,Client_ID,Risk_Level,Portfolio_Value_USD,Client_Segment,Stress_Loss,Daily_Return,Daily_PnL,Scenario
5337,1454.0,High,683157.35,Retail,170789.3375,0.0027317957494579982,1866.24634494099,Stress Market
5693,1717.0,Low,183965.92,HNI,9198.296,-0.0003783861769603974,-69.61016115980232,Stress Market
5770,1734.0,Low,155351.43000000002,HNI,7767.571500000002,0.006238910308299037,969.2236380359964,Stress Market
5297,1383.0,Low,55872.6,Institutional,2793.63,0.0016721042165060657,93.4248100471568,Stress Market
5934,1505.0,Medium,458845.92,Retail,68826.88799999999,0.004751231944902426,2180.083392892143,Stress Market
5144,1143.0,Medium,2148.84,HNI,322.326,-0.004242523593469608,-9.116504398591234,Stress Market
5353,1884.0,Medium,258567.27,HNI,38785.0905,-0.005151274688869923,-1331.9510333211954,Stress Market
5895,1564.0,High,5236.52,HNI,1309.13,-0.007651163756392418,-40.065472033624026,Stress Market
5989,1568.0,Low,548117.52,Retail,27405.876000000004,0.0023722607118914843,1300.277658195395,Stress Market
5102,1038.0,High,96887.55,HNI,24221.8875,-0.0074196896164052594,-718.8755486939455,Stress Market
5199,1692.0,High,318636.5,Institutional,79659.125,0.0067954971379282575,2165.2934237894774,Stress Market
5079,1397.0,High,85802.77,Retail,21450.6925,0.04250801597290877,3647.3055176798175,Stress Market
5206,1222.0,High,171568.26,HNI,42892.065,0.018422494068633846,3160.71525221583,Stress Market
5204,1633.0,High,338746.08,Institutional,84686.52,-0.005520470643356823,-1870.037790192202,Stress Market
5314,1132.0,High,426893.28,HNI,106723.32,0.025024278443278897,10682.696304284624,Stress Market
5737,1162.0,High,100605.56,HNI,25151.39,-0.007161507460431028,-720.4874685008414,Stress Market
5457,1657.0,Medium,54966.240000000005,Retail,8244.936,-0.023757494422134248,-1305.8601402056925,Stress Market
5510,1750.0,Low,36098.58,HNI,1804.929,-0.004640431554587021,-167.51298970778396,Stress Market
5567,1587.0,High,386462.4,HNI,96615.6,-0.03641583842051711,-14073.352314005253,Stress Market
5717,1008.0,Low,23594.22,HNI,1179.711,-0.0013575674202065435,-32.030744377185634,Stress Market
5721,1953.0,High,5934.0,Institutional,1483.5,0.001368367583791034,8.119893242215996,Stress Market
5583,1491.0,Low,533691.6900000001,HNI,26684.584500000004,0.008782186561376413,4686.979987836267,Stress Market
5011,1229.0,Low,689230.9199999999,Retail,34461.545999999995,0.0020346368688208133,1402.3346409632884,Stress Market
5587,1518.0,Low,26375.800000000003,Retail,1318.7900000000002,-0.0006955026440443212,-18.344438638784208,Stress Market
5603,1173.0,Medium,291486.0,Institutional,43722.9,0.01065286697420187,3105.1615828422064,Stress Market
5294,1169.0,Low,380823.17,HNI,19041.1585,-0.010655676545039426,-4057.9285203765617,Stress Market
5377,1945.0,Medium,704465.39,HNI,105669.8085,0.0035273746973027913,2484.9133918115426,Stress Market
5090,1633.0,High,33824.95,Institutional,8456.2375,0.016417303877739337,555.3144827993392,Stress Market
5566,1193.0,Low,11256.36,Institutional,562.8180000000001,-0.006992931228899208,-78.71495136773189,Stress Market
5236,1516.0,Medium,208777.32,Retail,31316.597999999998,0.01442504851848315,3011.6229705588826,Stress Market
5778,1421.0,High,443112.24,Retail,110778.06,0.007769928149888283,3442.950267136053,Stress Market
5070,1656.0,Medium,97141.44,Institutional,14571.216,-0.004283454966809616,-416.1009836510383,Stress Market
5903,1510.0,Medium,156067.19999999998,Retail,23410.079999999998,0.008293382393275418,1294.3249686477932,Stress Market
5926,1326.0,High,43441.44,Retail,10860.36,0.046413857156087916,2016.284790814764,Stress Market
5639,1300.0,High,163312.65000000002,HNI,40828.162500000006,0.0046373251011699035,757.3338511835751,Stress Market
5425,1803.0,Low,2157.98,HNI,107.899,0.0016411029315016804,3.5414673041219964,Stress Market
5846,1251.0,High,838527.46,Institutional,209631.865,-0.008187217990804883,-6865.207106295921,Stress Market
5445,1414.0,High,306820.36,Institutional,76705.09,-0.015996887389295836,-4908.170747663208,Stress Market
5154,1875.0,High,25738.24,Retail,6434.56,0.01760671633088491,453.1658905362353,Stress Market
5649,1181.0,High,520895.48,Retail,130223.87,-0.016121676518177346,-8397.708428340717,Stress Market
5100,1219.0,Low,51100.56999999999,HNI,2555.0285,0.0007578311860969623,38.725605573330846,Stress Market
5092,1659.0,Medium,203116.4,HNI,30467.46,-0.0050318893611814,-1022.0592522414657,Stress Market
5594,1475.0,High,925363.04,HNI,231340.76,0.01057959651492784,9789.967593027031,Stress Market
5320,1455.0,Low,639649.71,Institutional,31982.4855,0.0020683105264347424,1322.9942284239303,Stress Market
5109,1934.0,Medium,781920.0,HNI,117288.0,0.013150479331094794,10282.62279856964,Stress Market
5423,1000.0,High,128835.52,Retail,32208.88,-0.009200327977094943,-1185.329039099575,Stress Market
5122,1507.0,High,436146.9,Retail,109036.725,-0.004397498705867425,-1917.9554283180894,Stress Market
5663,1368.0,High,783141.54,Retail,195785.385,-0.018575274315646147,-14547.06893347757,Stress Market
5981,1408.0,High,639581.7999999999,Retail,159895.44999999998,-0.007885865201522227,-5043.655860146948,Stress Market
5382,1823.0,High,219470.68,HNI,54867.67,0.00854600986089704,1875.5985954577786,Stress Market
5949,1928.0,Medium,50372.74,HNI,7555.910999999999,0.009783863399744222,492.84000723083176,Stress Market
5816,1116.0,High,224090.37,HNI,56022.5925,-0.01744330648355251,-3908.8770039226806,Stress Market
5280,1684.0,Low,36568.75,HNI,1828.4375,0.004748029600528301,173.62950745431928,Stress Market
5991,1148.0,Medium,123724.9,Institutional,18558.734999999997,0.01696765430565941,2099.32133220228,Stress Market
5945,1885.0,High,76701.59999999999,Retail,19175.399999999998,0.009268698064474017,710.9239714620602,Stress Market
5037,1212.0,Low,536591.09,Retail,26829.5545,0.00978397906279033,5249.995989839841,Stress Market
5438,1202.0,Low,977394.42,Retail,48869.721000000005,-0.0034689459955178654,-3390.5284593005067,Stress Market
5321,1763.0,Medium,344054.37,Retail,51608.1555,-0.014235856439737005,-4897.9086187841585,Stress Market
5773,1675.0,High,169850.4,Retail,42462.6,-0.034574404978085574,-5872.476515289825,Stress Market
5634,1658.0,High,3462.6000000000004,HNI,865.6500000000001,0.030920886229783662,107.06666065924892,Stress Market
5475,1531.0,High,121123.86,Retail,30280.965,0.014087313127081155,1706.30974298074,Stress Market
5643,1401.0,Low,9199.78,Retail,459.98900000000003,0.00012207664544772466,1.1230782812570685,Stress Market
5357,1232.0,Medium,393179.84,HNI,58976.976,0.004059623515837844,1596.162124417361,Stress Market
5687,1414.0,Low,605337.4400000001,Institutional,30266.872000000003,-0.005227445236491882,-3164.368317198191,Stress Market
5002,1565.0,High,564963.21,HNI,141240.8025,0.04991503959233653,28200.160995363534,Stress Market
5185,1952.0,High,105428.4,Retail,26357.1,0.0035844236395045502,377.9000492351415,Stress Market
5994,1971.0,Medium,36087.6,HNI,5413.139999999999,0.002012737535258715,72.6348670774024,Stress Market
5822,1667.0,Medium,91435.76,HNI,13715.364,0.009409199486784307,860.3373060657331,Stress Market
5808,1007.0,Medium,2406.35,Retail,360.9525,0.0064721107808405585,15.574163777475677,Stress Market
5577,1347.0,High,173125.44999999998,Retail,43281.362499999996,0.0054776804855826275,948.3258990227108,Stress Market
5274,1539.0,Medium,646894.66,Retail,97034.19900000001,-0.008785693465343743,-5683.418187127763,Stress Market
5188,1868.0,Low,282590.62,Institutional,14129.531,0.0027573417856799785,779.1989247672122,Stress Market
5702,1739.0,Medium,833814.84,HNI,125072.226,0.023284293957700406,19414.78984085293,Stress Market
5765,1144.0,High,102734.0,Retail,25683.5,0.027908400923099555,2867.1416604337096,Stress Market
5142,1200.0,High,11793.0,HNI,2948.25,0.032863732532787945,387.56199775916826,Stress Market
5939,1731.0,Low,379673.58,HNI,18983.679,-0.0021560783821559263,-818.6059981137487,Stress Market
5417,-1.0,High,384702.69,,96175.6725,-0.018792096405171616,-7229.370037808851,Stress Market
5346,1252.0,High,43831.52,HNI,10957.88,-0.001515738401992963,-66.43711808172259,Stress Market
5969,1882.0,Medium,135320.85,Retail,20298.1275,0.0013686989474643353,185.2135049649792,Stress Market
5503,1255.0,High,47954.83,Retail,11988.7075,0.022883830369418972,1097.3901951143241,Stress Market
5638,1708.0,Low,326243.96,Retail,16312.198000000002,-0.008062323148574097,-2630.284230790482,Stress Market
5932,1797.0,High,202070.33,Retail,50517.5825,0.03159100638921227,6383.605086100231,Stress Market
5184,1250.0,Medium,137677.8,Retail,20651.67,-0.0011960947829478732,-164.67569830774067,Stress Market
5731,1373.0,Low,242647.02,HNI,12132.351,-0.0017344053497371002,-420.84828958576514,Stress Market
5798,1064.0,High,7498.150000000001,Retail,1874.5375000000001,-0.019242087505203356,-144.28005842714055,Stress Market
5509,1281.0,High,47859.28,Retail,11964.82,-0.0320971334373154,-1536.14569637384,Stress Market
5597,1062.0,High,210595.01,HNI,52648.7525,0.017463411679238292,3677.7073572233053,Stress Market
5512,1794.0,High,369778.42,Institutional,92444.605,0.002466359343768078,912.0064612907967,Stress Market
5783,1688.0,Low,450661.2,HNI,22533.06,-0.0060498044987052696,-2726.412155151915,Stress Market
5001,1460.0,High,406194.26,Institutional,101548.565,-0.024901575441272323,-10114.877009201786,Stress Market
5432,1510.0,High,146194.62,Retail,36548.655,-0.005715693985802565,-835.6037102906913,Stress Market
5384,1869.0,High,558726.09,Retail,139681.5225,0.03438043050578786,19209.24350901557,Stress Market
5848,1770.0,High,22280.1,Retail,5570.025,-0.004191827027272096,-93.394325350325,Stress Market
5852,1436.0,High,314203.36,HNI,78550.84,-0.029062859062362126,-9131.64796860063,Stress Market
5890,1676.0,Low,64944.18,Institutional,3247.2090000000003,-0.0008287153204297204,-53.82023693874544,Stress Market
5385,1082.0,High,961800.77,HNI,240450.1925,-0.004454471394953404,-4284.314017609158,Stress Market
5889,1144.0,Medium,487737.57,Retail,73160.6355,-0.03166263971529886,-15443.058954525359,Stress Market
5386,1077.0,Low,376172.8,HNI,18808.64,0.00012852566741093898,48.34786018184167,Stress Market
5958,1050.0,High,332206.0,Institutional,83051.5,-0.003618690604173559,-1202.1507308500813,Stress Market
5467,1716.0,Medium,338658.88,Institutional,50798.832,0.009054476377761021,3066.3788290790044,Stress Market
5245,1771.0,High,75363.64,Retail,18840.91,0.037979121898906905,2862.2448703053365,Stress Market
5723,1799.0,Medium,636376.08,Retail,95456.412,0.014218780354573088,9048.491704424232,Stress Market
5841,1347.0,Low,154761.30000000002,Retail,7738.065000000001,-0.0009444434527741525,-146.16329652781647,Stress Market
5500,1071.0,High,381990.0,Retail,95497.5,-0.021130518174833402,-8071.646637604611,Stress Market
5701,1550.0,Medium,109813.02,HNI,16471.953,0.03158031763899832,3467.9300524976757,Stress Market
5893,1305.0,High,2919.41,Retail,729.8525,0.0021843686802897654,6.377067768924744,Stress Market
5198,1235.0,High,315914.7,HNI,78978.675,0.0012785858382589241,403.92406151781654,Stress Market
5047,1733.0,Medium,6584.0,Retail,987.5999999999999,0.00041049895467996065,2.702725117612861,Stress Market
5344,1824.0,Low,140560.64,HNI,7028.032000000001,0.0013904238038392766,195.4388597388832,Stress Market
5433,1302.0,Low,628.49,Institutional,31.424500000000002,-0.0003218020596197137,-0.20224937645039387,Stress Market
5669,-1.0,Medium,0.0,,0.0,-0.006183944082562835,-0.0,Stress Market
5797,1228.0,Medium,485052.9,Retail,72757.935,-0.005862307294884706,-2843.5291540749818,Stress Market
5434,1074.0,High,517036.52,Retail,129259.13,0.0003449345956800323,178.34378297801095,Stress Market
5624,1434.0,High,0.0,HNI,0.0,-0.009868495422675299,-0.0,Stress Market
5644,1421.0,Medium,9656.28,Retail,1448.442,-0.007854149392125972,-75.84186569219818,Stress Market
5776,1805.0,High,345644.12,Retail,86411.03,0.0031286045538379366,1081.3837678393063,Stress Market
5192,1097.0,High,332549.37,HNI,83137.3425,-0.004099544348417104,-1363.3008903531686,Stress Market
5197,1165.0,High,225688.68,Institutional,56422.17,0.031079859771653767,7014.37252644964,Stress Market
5899,1334.0,Low,64495.2,HNI,3224.76,-0.01285484904196506,-829.0760599313448,Stress Market
5173,1541.0,High,6086.219999999999,Retail,1521.5549999999998,0.022830137038449237,138.9492366461505,Stress Market
5871,1784.0,Low,467573.44,Retail,23378.672000000002,0.006630425962488145,3100.211075945893,Stress Market
5860,1773.0,Medium,78346.4,Retail,11751.96,-0.024180682788897793,-1894.4694460521018,Stress Market
5336,1449.0,High,39049.12,Retail,9762.28,-0.005853751881606976,-228.5838596750966,Stress Market
5180,1204.0,Low,377407.17,Retail,18870.3585,-0.0014572043299789573,-549.9593622891044,Stress Market
5787,1751.0,High,483.25,Retail,120.8125,-0.027150233894356425,-13.120350529447743,Stress Market
5912,1882.0,Low,607778.09,Retail,30388.9045,-0.0034890834379543764,-2120.5884677705444,Stress Market
5217,1110.0,Low,0.0,HNI,0.0,-0.005152879227329144,-0.0,Stress Market
5157,1662.0,High,51821.08,Retail,12955.27,0.036045408868472455,1867.9120166058206,Stress Market
5050,-1.0,High,15805.8,,3951.45,0.019713567862949224,311.58871092820283,Stress Market
5747,1847.0,High,98937.95,Retail,24734.4875,0.026431101899883177,2615.0390382155465,Stress Market
5761,1519.0,High,450976.35,Institutional,112744.0875,0.015433441280864699,6960.117016783686,Stress Market
5268,1899.0,High,9177.3,Retail,2294.325,-0.02158103542434458,-198.05563639983748,Stress Market
5960,1899.0,Low,56962.4,Retail,2848.1200000000003,-0.0022226013313988682,-126.6047060796749,Stress Market
5469,1695.0,Medium,6771.44,HNI,1015.7159999999999,0.006572494734735017,44.50525374657408,Stress Market
5856,1945.0,High,180685.44,HNI,45171.36,-0.023442556177838907,-4235.728577717541,Stress Market
5076,1402.0,High,585204.48,HNI,146301.12,0.015259968603447761,8930.201991396973,Stress Market
5806,1465.0,Low,28015.32,Retail,1400.766,-0.0008016269907906743,-22.457836667637793,Stress Market
5406,1681.0,High,145152.3,Retail,36288.075,-0.006496416150991945,-942.969746073628,Stress Market
5812,1533.0,Medium,303778.83,HNI,45566.8245,0.0092315196184419,2804.340228812327,Stress Market
5935,1404.0,Low,625972.6,HNI,31298.63,0.0026213165574301995,1640.8723408776311,Stress Market
5729,1545.0,Medium,495722.01,Retail,74358.3015,-0.003631593989828959,-1800.2610721419312,Stress Market
5209,1077.0,High,125818.87,HNI,31454.7175,0.024186596067284964,3043.130186332238,Stress Market
5253,1922.0,Low,188971.86,Retail,9448.592999999999,-0.005005316637999487,-945.8639949717096,Stress Market
5221,1248.0,High,331350.69999999995,HNI,82837.67499999999,0.013318712138885275,4413.1645903181325,Stress Market
5212,1046.0,High,15027.070000000002,Retail,3756.7675000000004,0.012862025159367676,193.27855241157926,Stress Market
5600,1120.0,High,573715.6799999999,Retail,143428.91999999998,-0.005190928786279806,-2978.1172384520933,Stress Market
5712,1349.0,Medium,68333.06,Retail,10249.958999999999,0.0046135962669054155,315.2611505222238,Stress Market
5287,1830.0,High,78831.04,Institutional,19707.76,-0.024022271527706064,-1893.7006476914578,Stress Market
5997,1047.0,High,235988.22,HNI,58997.055,0.01948054038413802,4597.178049890847,Stress Market
5585,1025.0,Low,149971.5,Retail,7498.575000000001,-0.0005245106822149452,-78.66165377779865,Stress Market
5151,1256.0,High,311493.12,HNI,77873.28,-0.00945446041038079,-2944.9993711459924,Stress Market
5545,1007.0,High,419647.38,Retail,104911.845,0.021980184516737784,9223.926844365578,Stress Market
5412,1624.0,High,528334.38,Institutional,132083.595,-0.013086873810855186,-6914.245360996412,Stress Market
5870,1866.0,High,13517.07,Institutional,3379.2675,-0.027169225927271192,-367.2483287047396,Stress Market
5414,1302.0,Low,669773.16,Institutional,33488.658,-0.007383145867619519,-4945.032938496467,Stress Market
5615,1055.0,High,102708.6,HNI,25677.15,0.013120199026912792,1347.5572737755754,Stress Market
5349,1525.0,High,10531.08,Institutional,2632.77,-0.024608587049925662,-259.15499890973115,Stress Market
5825,1982.0,High,753119.66,Retail,188279.915,0.03609588363968729,27184.519614120858,Stress Market
5714,1077.0,Medium,17259.84,HNI,2588.976,-0.024283152894604663,-419.12333365641337,Stress Market
5042,1215.0,Medium,0.0,Retail,0.0,0.02105747641948046,0.0,Stress Market
5017,1364.0,Medium,593671.8,HNI,89050.77,0.003232209606431421,1918.8716950274334,Stress Market
5300,1665.0,High,256588.64,Institutional,64147.16,-0.0009342622374078478,-239.7210768998368,Stress Market
5078,1311.0,High,960665.49,Retail,240166.3725,-0.00989838173617899,-9509.03374079344,Stress Market
5888,1507.0,Low,64701.78,Retail,3235.089,0.0023956805717603538,155.00479730431263,Stress Market
5062,1273.0,Low,635414.91,Retail,31770.745500000005,0.00021182648787575813,134.59770872919094,Stress Market
5305,1805.0,Low,14487.06,Retail,724.3530000000001,0.00591650941008261,85.71282681443137,Stress Market
5004,1738.0,High,35782.020000000004,HNI,8945.505000000001,0.003284552973240793,117.52794017956154,Stress Market
5227,1630.0,Medium,237.63,Institutional,35.6445,0.0025036211375425313,0.5949354909142317,Stress Market
5554,1027.0,Medium,326426.56,Retail,48963.984,-0.0036633465465662706,-1195.8136112835075,Stress Market
5067,1038.0,High,116383.52,HNI,29095.88,-0.00013891247442134914,-16.167122745066578,Stress Market
5563,1811.0,High,62497.44,Retail,15624.36,0.0071560353778411835,447.2338916645067,Stress Market
5845,1227.0,High,99512.64,HNI,24878.16,-0.03320336785313251,-3304.154791956348,Stress Market
5605,1622.0,Medium,329928.81999999995,Retail,49489.32299999999,-0.015478225065268556,-5106.712531478477,Stress Market
5541,1553.0,Medium,79263.69,HNI,11889.5535,0.00961916912827258,762.4508398409681,Stress Market
5732,1737.0,Low,6825.83,Retail,341.29150000000004,0.0012543271906397093,8.561824167684247,Stress Market
5933,1314.0,Low,1768.0,Institutional,88.4,-0.0005199166817633957,-0.9192126933576835,Stress Market
5692,1376.0,Medium,43641.0,HNI,6546.15,0.0009212071967847179,40.202403274881874,Stress Market
5057,1502.0,Medium,39698.55,HNI,5954.7825,0.004870980464340053,193.37086151262682,Stress Market
5534,1515.0,High,364598.46,Institutional,91149.615,-0.00979519360618723,-3571.3125042177107,Stress Market
5813,1842.0,High,637911.6,Retail,159477.9,-0.014566094508046254,-9291.880653379,Stress Market
5440,1445.0,Low,207182.5,Institutional,10359.125,0.0013792262754884078,285.7515478213771,Stress Market
5785,1349.0,Medium,636527.75,Retail,95479.16249999999,-0.011040473331380385,-7027.567648558561,Stress Market
5205,1039.0,High,402073.86,Retail,100518.465,0.009165055114289437,3685.029086915095,Stress Market
5859,1321.0,High,680670.16,Retail,170167.54,-0.03305167208475681,-22497.28692619895,Stress Market
5201,1467.0,High,79262.76000000001,Retail,19815.690000000002,0.021583112746512874,1710.7370856797909,Stress Market
5837,1731.0,High,100079.98,HNI,25019.995,0.01045194964826086,1046.0309117589538,Stress Market
5347,1074.0,Low,630474.44,Retail,31523.721999999998,0.0016801486715693782,1059.2907928244476,Stress Market
5631,-1.0,Medium,0.0,,0.0,0.012492291807346166,0.0,Stress Market
5167,1503.0,Medium,62899.38,Retail,9434.907,0.02068569333355092,1301.117285550486,Stress Market
5985,1997.0,Low,444205.58,HNI,22210.279000000002,0.005471850325090653,2430.626447330082,Stress Market
5374,-1.0,High,1655092.8767803125,,413773.2191950781,-0.03581748462663291,-59281.263669728476,Stress Market
5626,1025.0,Medium,712497.14,Retail,106874.571,-0.014654923600828419,-10441.59115250875,Stress Market
5107,1434.0,High,861864.2999999999,HNI,215466.07499999998,-0.011496371553913576,-9908.312221853635,Stress Market
5027,1117.0,Low,28657.8,HNI,1432.89,0.000530455251054169,15.201680493660163,Stress Market
5923,1835.0,Low,787114.7,HNI,39355.735,0.0029882951023456152,2352.1310029942383,Stress Market
5044,1089.0,High,233670.96,HNI,58417.74,-0.013514876263069311,-3158.034110672618,Stress Market
5452,1893.0,High,2268.72,HNI,567.18,0.004735335289541566,10.743149878088742,Stress Market
5982,1844.0,High,94019.54,HNI,23504.885,-0.014107658647066451,-1326.39557647421,Stress Market
5012,1672.0,High,22275.4,HNI,5568.85,-0.011230356059838966,-250.16067337533693,Stress Market
5972,1260.0,Medium,177694.58,Retail,26654.186999999998,-0.016179933162178667,-2875.08642768141,Stress Market
5672,1612.0,High,123876.0,HNI,30969.0,-0.017464664922218088,-2163.452831904688,Stress Market
5203,1235.0,Medium,363290.4,HNI,54493.560000000005,-0.015520215267396003,-5638.3452125784015,Stress Market
5740,1945.0,High,42230.65,HNI,10557.6625,-0.018517465059546656,-782.004585816944,Stress Market
5584,1136.0,Low,115081.37,Retail,5754.0685,0.005668208983039198,652.3052552144576,Stress Market
5758,1512.0,High,176113.16999999998,Institutional,44028.292499999996,-0.01798797777663886,-3167.919788133421,Stress Market
5722,1319.0,Medium,149393.92,Institutional,22409.088,0.03228858477804869,4823.7182512450245,Stress Market
5114,1831.0,Medium,625294.7999999999,HNI,93794.21999999999,0.006619814810570671,4139.335778012825,Stress Market
5405,1348.0,High,249431.0,Retail,62357.75,0.004696722473897478,1171.5081833867218,Stress Market
5704,1839.0,High,179020.66,Retail,44755.165,-0.016167155603624268,-2894.254866483515,Stress Market
5686,1827.0,Low,23994.0,HNI,1199.7,0.0039015493970449558,93.61377623269667,Stress Market
5403,1004.0,Low,158154.0,HNI,7907.700000000001,-0.0024781891311888697,-391.9355238540445,Stress Market
5096,1409.0,Medium,107663.5,Retail,16149.525,0.0021641177757443374,232.99649414885047,Stress Market
5289,1131.0,Medium,56786.32,Institutional,8517.948,0.03142101445922554,1784.2837818062083,Stress Market
5996,1041.0,Medium,406579.8,HNI,60986.969999999994,-0.0004527187966957985,-184.0663178168184,Stress Market
5805,1839.0,Low,209873.62,Retail,10493.681,0.0061463666314283795,1289.9602147850796,Stress Market
5592,1294.0,Low,65608.38,Retail,3280.4190000000003,-0.003115882125629437,-204.42797853350385,Stress Market
5824,1525.0,Low,585303.49,Institutional,29265.1745,0.00022505754751519152,131.72696801148243,Stress Market
5610,1636.0,High,106595.14,HNI,26648.785,0.0364160127127102,3881.7699733531235,Stress Market
5055,1144.0,Low,209340.66,Retail,10467.033000000001,-0.002734835288938837,-572.5122243777469,Stress Market
5418,1224.0,Low,171369.8,HNI,8568.49,0.009462242789984645,1621.5426544711104,Stress Market
5054,1502.0,High,99335.52,HNI,24833.88,0.01515503870910951,1505.433650789522,Stress Market
5182,1103.0,Low,335210.26,Retail,16760.513000000003,-0.002412333879471338,-808.639066944396,Stress Market
5777,1946.0,Medium,232220.4,Institutional,34833.06,0.008288892868666251,1924.8500175188242,Stress Market
5256,1946.0,Low,33312.96,Institutional,1665.6480000000001,0.005262772248133649,175.31852139118632,Stress Market
5072,1197.0,Medium,247479.51,Institutional,37121.9265,0.008161719546606357,2019.8583541515634,Stress Market
5410,1578.0,Medium,346776.69999999995,Retail,52016.50499999999,-0.018142696638685476,-6291.464469464441,Stress Market
5006,1178.0,Medium,324840.6,Retail,48726.09,-0.008025646109898423,-2607.0556977270694,Stress Market
5208,1967.0,High,149744.5,HNI,37436.125,-0.003950372711030095,-591.546586426846,Stress Market
5181,1922.0,Medium,328896.44999999995,Retail,49334.46749999999,-0.00019320114920055547,-63.543172107983025,Stress Market
5978,1549.0,Medium,2029556.0251119705,Institutional,304433.4037667956,0.008148065170608136,16536.95476001274,Stress Market
5218,1440.0,Low,96190.02999999998,Institutional,4809.501499999999,0.0012885050046662692,123.94133505399856,Stress Market
5088,1516.0,Low,19136.480000000003,Retail,956.8240000000002,-0.006276721793550506,-120.11436106784342,Stress Market
5766,1908.0,Low,237649.94000000003,HNI,11882.497000000003,0.002300989255029816,546.8299583984806,Stress Market
5879,1215.0,High,55121.64,Retail,13780.41,0.013211714905676464,728.251392813332,Stress Market
5789,1014.0,Medium,235271.2586295349,Institutional,35290.68879443023,0.007417485375172478,1745.1211200829966,Stress Market
5411,1156.0,High,15792.419999999998,Retail,3948.1049999999996,0.022615614511092435,357.15528291726633,Stress Market
5046,1647.0,Low,707767.3200000001,Retail,35388.366,0.00456961077274452,3234.2211700685184,Stress Market
5116,1260.0,High,29057.84,Retail,7264.46,0.010183601584568734,295.91346546814475,Stress Market
5277,1156.0,High,179907.44,Retail,44976.86,-0.00040331422917294,-72.55923048607696,Stress Market
5513,1323.0,High,221.8,Institutional,55.45,-0.03221921867031982,-7.146222701076937,Stress Market
5629,1684.0,Medium,400536.0,HNI,60080.399999999994,0.005855418629591031,2345.305956221873,Stress Market
5780,1931.0,High,764395.35,Retail,191098.8375,0.005153753743262223,3939.505396394737,Stress Market
5988,1291.0,Medium,238329.0,Institutional,35749.35,0.003958946046344483,943.5316522792342,Stress Market
5356,1793.0,High,262730.45,HNI,65682.6125,-0.024534971516406195,-6446.084107242582,Stress Market
5677,1810.0,High,708291.0,Retail,177072.75,-0.020621130808165248,-14605.761361246172,Stress Market
5378,1362.0,High,547773.73,Retail,136943.4325,0.022063057066658072,12085.56306460615,Stress Market
5807,1957.0,High,5978.610000000001,Retail,1494.6525000000001,0.0002088969228668992,1.2489132320212724,Stress Market
5250,1615.0,Medium,2038.53,HNI,305.7795,0.008878008368471493,18.098086399380193,Stress Market
5762,1682.0,High,450537.91,HNI,112634.4775,0.0015663675226091861,705.7079499282204,Stress Market
5581,1355.0,High,686916.75,HNI,171729.1875,0.0015951227899148647,1095.7165626992517,Stress Market
5920,1132.0,Medium,492542.7,HNI,73881.405,0.011959405671711972,5890.517959940328,Stress Market
5308,1126.0,Low,710615.4,Retail,35530.770000000004,-0.0021802236410868696,-1549.3004948004022,Stress Market
5238,1461.0,High,421659.5,Institutional,105414.875,0.002922415538819669,1232.2642748909323,Stress Market
5596,1295.0,High,36053.600000000006,HNI,9013.400000000001,-0.008245505774100855,-297.28016697712263,Stress Market
5473,1768.0,Medium,705331.32,Retail,105799.69799999999,-0.004513954729187787,-3183.833647558264,Stress Market
5024,1419.0,High,342529.72000000003,Retail,85632.43000000001,-0.005183442469372788,-1775.4830976703697,Stress Market
5838,1000.0,High,260383.76,Retail,65095.94,0.005442675432674255,1417.1842936193495,Stress Market
5604,1830.0,High,6616.400000000001,Institutional,1654.1000000000001,-0.008574972433269542,-56.7354476074846,Stress Market
5491,1370.0,High,149633.44,Retail,37408.36,0.026115122511470416,3907.6956174127577,Stress Market
5847,1935.0,Low,17905.16,Institutional,895.258,-0.00407303651109752,-72.92837041704287,Stress Market
5123,1136.0,High,343217.4,Retail,85804.35,-0.0027374328832271808,-939.5345968557367,Stress Market
5900,1209.0,Medium,334016.38,HNI,50102.457,-0.004576772699290099,-1528.7170490997073,Stress Market
5698,1639.0,High,85680.23999999999,Retail,21420.059999999998,0.02993955768707466,2565.2284881224014,Stress Market
5436,1178.0,High,201012.16,Retail,50253.04,0.004931095530231492,991.2101636981776,Stress Market
5706,1663.0,High,156521.4,Institutional,39130.35,0.021636890789372698,3386.63643799972,Stress Market
5648,1176.0,Low,38753.060000000005,Retail,1937.6530000000002,-0.00702780186518486,-272.3488273496208,Stress Market
5992,1661.0,Low,72477.76000000001,Retail,3623.888000000001,0.0017352513293462943,125.7671293880417,Stress Market
5060,1155.0,High,286975.37,Retail,71743.8425,0.01879261591246874,5393.017904748604,Stress Market
5573,1083.0,Medium,452272.08,HNI,67840.812,0.0016874078713050903,763.1674677635256,Stress Market
5647,1700.0,Medium,638250.94,Institutional,95737.64099999999,0.013485764500784215,8607.301869244155,Stress Market
5772,1359.0,Medium,10354.55,Retail,1553.1825,-0.005507461401204466,-57.0272844518417,Stress Market
5399,1735.0,High,582660.0,HNI,145665.0,0.029186948803711598,17006.0675899706,Stress Market
5309,1423.0,High,163297.25999999998,HNI,40824.314999999995,0.046977962472385004,7671.372552123296,Stress Market
5818,1113.0,High,36267.32,Retail,9066.83,-0.006256771208793181,-226.91632359608911,Stress Market
